ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
      1.6253	      0.0000	          11
      1.6353	      0.0000	          11
      1.6453	      0.0000	          11
      1.6556	      0.0000	          11
      1.6653	      0.0000	          11
      1.6754	      0.0000	          11
      1.6853	      0.0000	          11
      1.6953	      0.0000	          11
      1.7053	      0.0000	          11
      1.7153	      0.0000	          11
      1.7253	      0.0000	          11
      1.7355	      0.0000	          11
      1.7454	      0.0000	          11
      1.7553	      0.0000	          11
      1.7653	      0.0000	          11
      1.7753	      0.0000	          11
      1.7853	      0.0000	          11
      1.7953	      0.0000	          11
      1.8053	      0.0000	          11
      1.8155	      0.0000	          11
      1.8253	      0.0000	          11
      1.8353	      0.0000	          11
      1.8454	      0.0000	          11
      1.8553	      0.0000	          11
      1.8653	      0.0000	          11
      1.8753	      0.0000	          11
      1.8853	      0.0000	          11
      1.8955	      0.0000	          11
      1.9053	      0.0000	          11
      1.9153	      0.0000	          11
      1.9253	      0.0000	          11
      1.9353	      0.0000	          11
      1.9454	      0.0000	          11
      1.9553	      0.0000	          11
      1.9653	      0.0000	          11
      1.9755	      0.0000	          11
      1.9853	      0.0000	          11
      1.9953	      0.0000	          11
      2.0053	      0.0000	          11
      2.0153	      0.0000	          11
      2.0253	      0.0000	          11
      2.0353	      0.0000	          11
      2.0453	      0.0000	          11
      2.0556	      0.0000	          11
      2.0653	      0.0000	          11
      2.0753	      0.0000	          11
      2.0853	      0.0000	          11
      2.0953	      0.0000	          11
      2.1053	      0.0000	          11
      2.1153	      0.0000	          11
      2.1253	      0.0000	          11
      2.1356	      0.0000	          11
      2.1454	      0.0000	          11
      2.1553	      0.0000	          11
      2.1653	      0.0000	          11
      2.1753	      0.0000	          11
      2.1853	      0.0000	          11
      2.1953	      0.0000	          11
      2.2053	      0.0000	          11
      2.2155	      0.0000	          11
      2.2253	      0.0000	          11
      2.2353	      0.0000	          11
      2.2454	      0.0000	          11
      2.2553	      0.0000	          11
      2.2653	      0.0000	          11
      2.2753	      0.0000	          11
      2.2853	      0.0000	          11
      2.2955	      0.0000	          11
      2.3053	      0.0000	          11
      2.3153	      0.0000	          11
      2.3253	      0.0000	          11
      2.3353	      0.0000	          11
      2.3454	      0.0000	          11
      2.3554	      0.0000	          11
      2.3653	      0.0000	          11
      2.3756	      0.0000	          11
      2.3854	      0.0000	          11
      2.3954	      0.0000	          11
      2.4054	      0.0000	          11
      2.4154	      0.0000	          11
      2.4253	      0.0000	          11
      2.4354	      0.0000	          11
      2.4454	      0.0000	          11
      2.4556	      0.0000	          11
      2.4654	      0.0000	          11
      2.4753	      0.0000	          11
      2.4854	      0.0000	          11
      2.4954	      0.0000	          11
