Time_s,gps_valid,gnss_east_m,gnss_north_m,fused_east_m,fused_north_m,pure_east_m,pure_north_m,err_fused_m,err_pure_m
537.5019,0,,,9958.9043,-1785.1362,10043.6113,-1639.7549,459.9316,302.5587
537.6019,0,,,9960.8975,-1785.6085,10045.6035,-1640.2272,460.1355,302.7545
537.7019,0,,,9962.9404,-1786.1582,10047.6465,-1640.7769,460.4029,303.0236
537.8019,0,,,9964.8984,-1786.6396,10049.6035,-1641.2583,460.6240,303.2313
537.9019,0,,,9966.8789,-1787.1121,10051.5840,-1641.7307,460.8310,303.4282
538.0019,0,,,9968.8594,-1787.5797,10053.5645,-1642.1984,461.0334,303.6204
538.1019,0,,,9970.8291,-1788.0476,10055.5352,-1642.6663,461.2386,303.8136
538.2019,0,,,9972.8682,-1788.5778,10057.5742,-1643.1964,461.4878,304.0633
538.3019,0,,,9974.8877,-1789.0951,10059.5938,-1643.7137,461.7291,304.3019
538.4019,0,,,9976.8887,-1789.5891,10061.5938,-1644.2078,461.9523,304.5189
538.5019,0,,,9978.8750,-1790.0569,10063.5801,-1644.6755,462.1534,304.7108
538.6019,0,,,9980.8535,-1790.5304,10065.5605,-1645.1490,462.3620,304.9089
538.7019,0,,,9982.8398,-1791.0037,10067.5449,-1645.6223,462.5685,305.1064
538.8019,0,,,9984.8320,-1791.4791,10069.5391,-1646.0978,462.7757,305.3055
538.9019,0,,,9986.8281,-1791.9602,10071.5352,-1646.5789,462.9875,305.5099
539.0019,0,,,9988.7891,-1792.4087,10073.4961,-1647.0273,463.1758,305.6846
539.1019,0,,,9990.8242,-1792.9169,10075.5312,-1647.5355,463.4045,305.9128
539.2019,0,,,9992.8203,-1793.4180,10077.5273,-1648.0366,463.6357,306.1373
539.3019,0,,,9994.8037,-1793.8971,10079.5117,-1648.5157,463.8486,306.3408
539.4019,0,,,9996.7910,-1794.4211,10081.4980,-1649.0398,464.1042,306.5889
539.5019,0,,,9998.8164,-1794.9296,10083.5234,-1649.5482,464.3357,306.8183
539.6019,0,,,10000.7705,-1795.4043,10085.4785,-1650.0229,464.5512,307.0199
539.7019,0,,,10002.7646,-1795.8589,10087.4727,-1650.4775,464.7378,307.1982
539.8019,0,,,10004.7109,-1796.3289,10089.4180,-1650.9475,464.9506,307.3959
539.9019,0,,,10006.6855,-1796.7994,10091.3926,-1651.4181,465.1571,307.5917
540.0019,0,,,10008.6650,-1797.3008,10093.3730,-1651.9194,465.3924,307.8177
540.1019,0,,,10010.6289,-1797.7992,10095.3359,-1652.4178,465.6286,308.0424
540.2019,0,,,10012.5967,-1798.2578,10097.3047,-1652.8765,465.8253,308.2269
540.3019,0,,,10014.5449,-1798.7151,10099.2539,-1653.3337,466.0254,308.4118
540.4019,0,,,10016.4844,-1799.1642,10101.1934,-1653.7828,466.2196,308.5894
540.5019,0,,,10018.4648,-1799.6541,10103.1738,-1654.2727,466.4437,308.8042
540.6019,0,,,10020.4502,-1800.1790,10105.1582,-1654.7976,466.7007,309.0536
540.7019,0,,,10022.4219,-1800.6926,10107.1289,-1655.3113,466.9499,309.2928
540.8019,0,,,10024.4170,-1801.1945,10109.1230,-1655.8131,467.1819,309.5183
540.9019,0,,,10026.2305,-1801.6151,10110.9375,-1656.2338,467.3785,309.6785
541.0019,0,,,10028.1836,-1802.1007,10112.8906,-1656.7194,467.6050,309.8915
541.1019,0,,,10030.1338,-1802.5387,10114.8398,-1657.1573,467.7860,310.0575
541.2019,0,,,10032.0869,-1803.0138,10116.7930,-1657.6324,468.0023,310.2602
541.3019,0,,,10034.0469,-1803.4468,10118.7539,-1658.0654,468.1761,310.4202
541.4019,0,,,10036.0371,-1803.9484,10120.7441,-1658.5670,468.4093,310.6460
541.5019,0,,,10037.9902,-1804.4214,10122.6973,-1659.0400,468.6236,310.8467
541.6019,0,,,10039.9551,-1804.9204,10124.6621,-1659.5391,468.8601,311.0721
541.7019,0,,,10041.8818,-1805.4109,10126.5879,-1660.0295,469.0977,311.2926
541.8019,0,,,10043.8594,-1805.9313,10128.5664,-1660.5499,469.3522,311.5383
541.9019,0,,,10045.7773,-1806.3792,10130.4844,-1660.9978,469.5506,311.7172
542.0019,0,,,10047.6992,-1806.8602,10132.4043,-1661.4789,469.7803,311.9291
542.1019,0,,,10049.6475,-1807.3297,10134.3535,-1661.9484,469.9924,312.1268
542.2019,0,,,10051.5830,-1807.8131,10136.2891,-1662.4318,470.2211,312.3397
542.3019,0,,,10053.5254,-1808.2914,10138.2324,-1662.9100,470.4433,312.5468
542.4019,0,,,10055.4668,-1808.7889,10140.1738,-1663.4076,470.6843,312.7733
542.5019,0,,,10057.3408,-1809.2158,10142.0469,-1663.8345,470.8727,312.9355
542.6019,0,,,10059.2891,-1809.7140,10143.9961,-1664.3326,471.1128,313.1620
542.7019,0,,,10061.2090,-1810.1874,10145.9160,-1664.8060,471.3356,313.3666
542.8019,0,,,10063.1084,-1810.6703,10147.8145,-1665.2889,471.5727,313.5828
542.9019,0,,,10065.0137,-1811.1194,10149.7207,-1665.7380,471.7756,313.7646
543.0019,0,,,10066.9922,-1811.6538,10151.6992,-1666.2725,472.0435,314.0246
543.1019,0,,,10068.9355,-1812.1550,10153.6426,-1666.7737,472.2878,314.2549
543.2019,0,,,10070.9111,-1812.6799,10155.6172,-1667.2986,472.5473,314.5059
543.3019,0,,,10072.7773,-1813.1349,10157.4844,-1667.7535,472.7650,314.6972
543.4019,0,,,10074.7109,-1813.6064,10159.4180,-1668.2251,472.9830,314.8991
543.5019,0,,,10076.6582,-1814.0671,10161.3652,-1668.6858,473.1870,315.0889
543.6019,0,,,10078.6309,-1814.6223,10163.3379,-1669.2410,473.4766,315.3703
543.7019,0,,,10080.5840,-1815.0793,10165.2910,-1669.6980,473.6757,315.5559
543.8019,0,,,10082.5137,-1815.5670,10167.2188,-1670.1857,473.9102,315.7745
543.9019,0,,,10084.4727,-1816.0420,10169.1777,-1670.6606,474.1254,315.9775
544.0019,0,,,10086.4043,-1816.4911,10171.1113,-1671.1097,474.3221,316.1573
544.1019,0,,,10088.3809,-1817.0151,10173.0879,-1671.6338,474.5803,316.4073
544.2019,0,,,10090.3555,-1817.5946,10175.0625,-1672.2133,474.8928,316.7128
544.3019,0,,,10092.3301,-1818.0970,10177.0371,-1672.7157,475.1308,316.9417
544.4019,0,,,10094.2598,-1818.5636,10178.9668,-1673.1823,475.3449,317.1393
544.5019,0,,,10096.2246,-1819.0609,10180.9316,-1673.6796,475.5803,317.3641
544.6019,0,,,10098.1621,-1819.5665,10182.8691,-1674.1852,475.8305,317.5999
544.7019,0,,,10100.1270,-1820.0703,10184.8340,-1674.6890,476.0722,317.8313
544.8019,0,,,10102.0645,-1820.5498,10186.7715,-1675.1685,476.2970,318.0412
544.9019,0,,,10104.0352,-1821.0874,10188.7441,-1675.7061,476.5698,318.3053
545.0019,0,,,10106.0029,-1821.5864,10190.7109,-1676.2051,476.8061,318.5316
545.1019,0,,,10107.9346,-1822.0742,10192.6426,-1676.6929,477.0404,318.7505
545.2019,0,,,10109.9141,-1822.5800,10194.6230,-1677.1986,477.2804,318.9823
545.3019,0,,,10111.8730,-1823.0580,10196.5820,-1677.6766,477.4986,319.1888
545.4019,0,,,10113.8184,-1823.5481,10198.5273,-1678.1667,477.7319,319.4086
545.5019,0,,,10115.7988,-1824.0299,10200.5059,-1678.6486,477.9485,319.6169
545.6019,0,,,10117.7881,-1824.5273,10202.4961,-1679.1460,478.1781,319.8395
545.7019,0,,,10119.7910,-1825.0533,10204.4980,-1679.6720,478.4320,320.0894
545.8019,0,,,10121.7559,-1825.5126,10206.4629,-1680.1312,478.6304,320.2766
545.9019,0,,,10123.7422,-1826.0277,10208.4492,-1680.6464,478.8777,320.5171
546.0019,0,,,10125.7266,-1826.5624,10210.4336,-1681.1810,479.1446,320.7774
546.1019,0,,,10127.7090,-1827.0978,10212.4160,-1681.7164,479.4127,321.0387
546.2019,0,,,10129.6484,-1827.5824,10214.3555,-1682.2010,479.6422,321.2539
546.3019,0,,,10131.6270,-1828.0637,10216.3340,-1682.6824,479.8588,321.4619
546.4019,0,,,10133.6094,-1828.5408,10218.3164,-1683.1594,480.0703,321.6651
546.5019,0,,,10135.5762,-1829.0519,10220.2832,-1683.6705,480.3188,321.9039
546.6019,0,,,10137.5586,-1829.5500,10222.2656,-1684.1687,480.5505,322.1281
546.7019,0,,,10139.5342,-1830.0597,10224.2402,-1684.6783,480.7953,322.3647
546.8019,0,,,10141.5820,-1830.6407,10226.2891,-1685.2594,481.0915,322.6644
546.9019,0,,,10143.5645,-1831.1461,10228.2695,-1685.7648,481.3305,322.8961
547.0019,0,,,10145.5420,-1831.6593,10230.2480,-1686.2780,481.5782,323.1359
547.1019,0,,,10147.5293,-1832.1704,10232.2344,-1686.7891,481.8216,323.3727
547.2019,0,,,10149.5225,-1832.6608,10234.2285,-1687.2794,482.0434,323.5881
547.3019,0,,,10151.4775,-1833.1672,10236.1836,-1687.7859,482.2903,323.8236
547.4019,0,,,10153.4863,-1833.6793,10238.1934,-1688.2980,482.5290,324.0589
547.5019,0,,,10155.4795,-1834.1859,10240.1855,-1688.8046,482.7666,324.2907
547.6019,0,,,10157.3555,-1834.6702,10242.0605,-1689.2888,483.0113,324.5126
547.7019,0,,,10159.3594,-1835.2054,10244.0645,-1689.8241,483.2740,324.7717
547.8019,0,,,10161.3359,-1835.7372,10246.0410,-1690.3558,483.5400,325.0302
547.9019,0,,,10163.3105,-1836.2363,10248.0156,-1690.8550,483.7750,325.2565
548.0019,0,,,10165.2861,-1836.7245,10249.9902,-1691.3431,483.9990,325.4720
548.1019,0,,,10167.2871,-1837.2632,10251.9922,-1691.8818,484.2657,325.7347
548.2019,0,,,10169.3496,-1837.8479,10254.0547,-1692.4666,484.5616,326.0366
548.3019,0,,,10171.3594,-1838.3883,10256.0645,-1693.0070,484.8279,326.3002
548.4019,0,,,10173.3486,-1838.9250,10258.0547,-1693.5437,485.0956,326.5622
548.5019,0,,,10175.3672,-1839.4607,10260.0723,-1694.0793,485.3549,326.8202
548.6019,0,,,10177.3398,-1839.9806,10262.0449,-1694.5992,485.6104,327.0674
548.7019,0,,,10179.3047,-1840.5278,10264.0098,-1695.1465,485.8944,327.3427
548.8019,0,,,10181.3271,-1841.0601,10266.0312,-1695.6787,486.1496,327.5969
548.9019,0,,,10183.3184,-1841.5975,10268.0234,-1696.2162,486.4175,327.8595
549.0019,0,,,10185.3203,-1842.1238,10270.0254,-1696.7424,486.6720,328.1100
549.1019,0,,,10187.3096,-1842.6500,10272.0137,-1697.2687,486.9293,328.3618
549.2019,0,,,10189.2988,-1843.1938,10274.0039,-1697.8125,487.2039,328.6309
549.3019,0,,,10191.2793,-1843.7339,10275.9844,-1698.3525,487.4769,328.8973
549.4019,0,,,10193.3242,-1844.2987,10278.0293,-1698.9174,487.7581,329.1814
549.5019,0,,,10195.2910,-1844.8038,10279.9961,-1699.4225,488.0007,329.4147
549.6019,0,,,10197.2949,-1845.3513,10282.0000,-1699.9700,488.2753,329.6860
549.7019,0,,,10199.2773,-1845.8752,10283.9824,-1700.4939,488.5323,329.9364
549.8019,0,,,10201.2617,-1846.3837,10285.9668,-1701.0023,488.7738,330.1711
549.9019,0,,,10203.2910,-1846.9518,10287.9961,-1701.5704,489.0618,330.4600
550.0019,0,,,10205.2959,-1847.5032,10290.0020,-1702.1218,489.3399,330.7351
550.1019,0,,,10207.3027,-1848.0253,10292.0078,-1702.6439,489.5891,330.9810
550.2019,0,,,10209.3008,-1848.5563,10294.0059,-1703.1749,489.8490,331.2365
550.3019,0,,,10211.2754,-1849.0486,10295.9805,-1703.6672,490.0773,331.4563
550.4019,0,,,10213.2773,-1849.5966,10297.9824,-1704.2152,490.3528,331.7285
550.5019,0,,,10215.2998,-1850.1583,10300.0059,-1704.7770,490.6366,332.0119
550.6019,0,,,10217.3359,-1850.7308,10302.0410,-1705.3495,490.9274,332.3047
550.7019,0,,,10219.3848,-1851.2725,10304.0898,-1705.8911,491.1849,332.5652
550.8019,0,,,10221.3457,-1851.7654,10306.0508,-1706.3840,491.4172,332.7871
550.9019,0,,,10223.3262,-1852.2792,10308.0312,-1706.8978,491.6649,333.0277
551.0019,0,,,10225.3008,-1852.8031,10310.0059,-1707.4218,491.9237,333.2789
551.1019,0,,,10227.3203,-1853.3715,10312.0273,-1707.9901,492.2146,333.5691
551.2019,0,,,10229.3184,-1853.8962,10314.0254,-1708.5149,492.4686,333.8186
551.3019,0,,,10231.3467,-1854.4319,10316.0527,-1709.0505,492.7256,334.0757
551.4019,0,,,10233.3613,-1854.9795,10318.0664,-1709.5981,492.9976,334.3462
551.5019,0,,,10235.3242,-1855.4614,10320.0293,-1710.0801,493.2186,334.5570
551.6019,0,,,10237.3418,-1856.0120,10322.0488,-1710.6306,493.4926,334.8297
551.7019,0,,,10239.3740,-1856.5522,10324.0801,-1711.1709,493.7532,335.0910
551.8019,0,,,10241.3711,-1857.0953,10326.0781,-1711.7140,494.0251,335.3587
551.9019,0,,,10243.3926,-1857.6554,10328.0996,-1712.2740,494.3074,335.6406
552.0019,0,,,10245.3555,-1858.1666,10330.0625,-1712.7853,494.5570,335.8807
552.1019,0,,,10247.3945,-1858.7036,10332.1016,-1713.3223,494.8126,336.1378
552.2019,0,,,10249.4326,-1859.2283,10334.1387,-1713.8469,495.0566,336.3828
552.3019,0,,,10251.4668,-1859.7877,10336.1738,-1714.4064,495.3352,336.6627
552.4019,0,,,10253.4941,-1860.3209,10338.1992,-1714.9396,495.5898,336.9174
552.5019,0,,,10255.4814,-1860.8322,10340.1875,-1715.4508,495.8333,337.1547
552.6019,0,,,10257.4639,-1861.3391,10342.1699,-1715.9578,496.0740,337.3884
552.7019,0,,,10259.4756,-1861.8694,10344.1816,-1716.4880,496.3299,337.6419
552.8019,0,,,10261.4834,-1862.4287,10346.1895,-1717.0474,496.6148,337.9246
552.9019,0,,,10263.5195,-1862.9744,10348.2266,-1717.5930,496.8796,338.1905
553.0019,0,,,10265.5498,-1863.4969,10350.2559,-1718.1156,497.1234,338.4344
553.1019,0,,,10267.5645,-1864.0344,10352.2715,-1718.6531,497.3856,338.6947
553.2019,0,,,10269.6016,-1864.5845,10354.3086,-1719.2031,497.6542,338.9648
553.3019,0,,,10271.6064,-1865.1328,10356.3125,-1719.7515,497.9293,339.2372
553.4019,0,,,10273.6123,-1865.6627,10358.3184,-1720.2814,498.1863,339.4911
553.5019,0,,,10275.6426,-1866.1984,10360.3496,-1720.8170,498.4428,339.7477
553.6019,0,,,10277.6855,-1866.7388,10362.3926,-1721.3574,498.7007,340.0077
553.7019,0,,,10279.7168,-1867.2550,10364.4238,-1721.8737,498.9382,340.2450
553.8019,0,,,10281.7539,-1867.7874,10366.4590,-1722.4060,499.1898,340.4980
553.9019,0,,,10283.7832,-1868.3168,10368.4883,-1722.9354,499.4406,340.7487
554.0019,0,,,10285.8096,-1868.8342,10370.5156,-1723.4529,499.6802,340.9876
554.1019,0,,,10287.8438,-1869.4163,10372.5488,-1724.0349,499.9807,341.2901
554.2019,0,,,10289.8965,-1869.9927,10374.6016,-1724.6113,500.2712,341.5848
554.3019,0,,,10291.9102,-1870.5121,10376.6133,-1725.1307,500.5161,341.8275
554.4019,0,,,10293.9160,-1871.0298,10378.6211,-1725.6484,500.7613,342.0691
554.5019,0,,,10295.9316,-1871.5629,10380.6367,-1726.1815,501.0189,342.3249
554.6019,0,,,10297.9639,-1872.0841,10382.6680,-1726.7028,501.2610,342.5672
554.7019,0,,,10300.0156,-1872.6528,10384.7207,-1727.2715,501.5443,342.8543
554.8019,0,,,10302.0742,-1873.2238,10386.7793,-1727.8424,501.8277,343.1428
554.9019,0,,,10304.0977,-1873.7598,10388.8027,-1728.3784,502.0863,343.4007
555.0019,0,,,10306.1240,-1874.2682,10390.8281,-1728.8868,502.3174,343.6310
555.1019,0,,,10308.1445,-1874.7814,10392.8496,-1729.4000,502.5547,343.8664
555.2019,0,,,10310.1719,-1875.3761,10394.8750,-1729.9948,502.8692,344.1825
555.3019,0,,,10312.2559,-1876.0096,10396.9590,-1730.6283,503.2072,344.5302
555.4019,0,,,10314.2871,-1876.5463,10398.9902,-1731.1649,503.4644,344.7878
555.5019,0,,,10316.3203,-1877.0728,10401.0234,-1731.6914,503.7114,345.0352
555.6019,0,,,10318.3496,-1877.6199,10403.0527,-1732.2385,503.9793,345.3035
555.7019,0,,,10320.3711,-1878.1344,10405.0742,-1732.7531,504.2173,345.5402
555.8019,0,,,10322.4580,-1878.7996,10407.1621,-1733.4182,504.5854,345.9190
555.9019,0,,,10324.5186,-1879.3837,10409.2227,-1734.0023,504.8815,346.2204
556.0019,0,,,10326.5137,-1879.8800,10411.2168,-1734.4987,505.1086,346.4423
556.1019,0,,,10328.5957,-1880.4469,10413.2988,-1735.0656,505.3827,346.7242
556.2019,0,,,10330.6094,-1880.9604,10415.3125,-1735.5791,505.6218,346.9608
556.3019,0,,,10332.6094,-1881.4669,10417.3125,-1736.0856,505.8575,347.1921
556.4019,0,,,10334.6670,-1881.9321,10419.3691,-1736.5508,506.0391,347.3759
556.5019,0,,,10336.8047,-1882.6152,10421.5059,-1737.2339,506.4119,347.7668
556.6019,0,,,10338.8633,-1883.1285,10423.5664,-1737.7472,506.6399,347.9979
556.7019,0,,,10340.8555,-1883.6416,10425.5586,-1738.2603,506.8839,348.2366
556.8019,0,,,10342.8379,-1884.1289,10427.5410,-1738.7476,507.1054,348.4509
556.9019,0,,,10344.8145,-1884.6493,10429.5176,-1739.2679,507.3604,348.6987
557.0019,0,,,10346.9336,-1885.1632,10431.6367,-1739.7819,507.5740,348.9236
557.1019,0,,,10349.0352,-1885.7805,10433.7383,-1740.3992,507.8921,349.2533
557.2019,0,,,10351.1211,-1886.3370,10435.8242,-1740.9557,508.1552,349.5244
557.3019,0,,,10353.1045,-1886.8444,10437.8066,-1741.4630,508.3956,349.7584
557.4019,0,,,10355.1113,-1887.3474,10439.8125,-1741.9661,508.6264,349.9856
557.5019,0,,,10357.1426,-1887.8655,10441.8457,-1742.4841,508.8657,350.2246
557.6019,0,,,10359.2422,-1888.3954,10443.9453,-1743.0140,509.0996,350.4677
557.7019,0,,,10361.3027,-1888.9703,10446.0059,-1743.5890,509.3869,350.7601
557.8019,0,,,10363.3516,-1889.4917,10448.0527,-1744.1104,509.6251,351.0008
557.9019,0,,,10365.4082,-1889.9937,10450.1113,-1744.6123,509.8424,351.2207
558.0019,0,,,10367.4395,-1890.5536,10452.1426,-1745.1722,510.1223,351.5015
558.1019,0,,,10369.4844,-1891.1367,10454.1875,-1745.7554,510.4211,351.8036
558.2019,0,,,10371.4902,-1891.6710,10456.1934,-1746.2897,510.6823,352.0619
558.3019,0,,,10373.5273,-1892.2209,10458.2285,-1746.8396,510.9511,352.3323
558.4019,0,,,10375.5410,-1892.7875,10460.2441,-1747.4061,511.2417,352.6214
558.5019,0,,,10377.5801,-1893.2874,10462.2832,-1747.9060,511.4615,352.8417
558.6019,0,,,10379.5703,-1893.8435,10464.2734,-1748.4622,511.7477,353.1234
558.7019,0,,,10381.6318,-1894.4364,10466.3359,-1749.0551,512.0522,353.4334
558.8019,0,,,10383.6826,-1895.0017,10468.3867,-1749.6204,512.3324,353.7171
558.9019,0,,,10385.7246,-1895.5471,10470.4277,-1750.1658,512.5956,353.9824
559.0019,0,,,10387.7031,-1896.0670,10472.4062,-1750.6857,512.8493,354.2294
559.1019,0,,,10389.7686,-1896.6558,10474.4727,-1751.2744,513.1488,354.5348
559.2019,0,,,10391.8125,-1897.2128,10476.5156,-1751.8314,513.4227,354.8113
559.3019,0,,,10393.9512,-1897.7993,10478.6543,-1752.4180,513.7022,355.1062
559.4019,0,,,10395.9941,-1898.2893,10480.6973,-1752.9080,513.9114,355.3161
559.5019,0,,,10398.0312,-1898.7886,10482.7344,-1753.4072,514.1310,355.5360
559.6019,0,,,10400.0664,-1899.3295,10484.7695,-1753.9481,514.3914,355.7973
559.7019,0,,,10402.1719,-1899.9172,10486.8770,-1754.5359,514.6802,356.0970
559.8019,0,,,10404.2168,-1900.5520,10488.9199,-1755.1707,515.0292,356.4507
559.9019,0,,,10406.3203,-1901.1140,10491.0234,-1755.7327,515.2935,356.7253
560.0019,0,,,10408.3594,-1901.6283,10493.0645,-1756.2469,515.5272,356.9596
560.1019,0,,,10410.3184,-1902.1455,10495.0234,-1756.7642,515.7833,357.2062
560.2019,0,,,10412.3936,-1902.7103,10497.0977,-1757.3290,516.0573,357.4869
560.3019,0,,,10414.4268,-1903.1646,10499.1309,-1757.7832,516.2342,357.6625
560.4019,0,,,10416.5801,-1903.8069,10501.2852,-1758.4255,516.5643,358.0110
560.5019,0,,,10418.6602,-1904.3306,10503.3652,-1758.9492,516.7971,358.2501
560.6019,0,,,10420.6621,-1904.8434,10505.3672,-1759.4620,517.0382,358.4873
560.7019,0,,,10422.7402,-1905.3790,10507.4453,-1759.9977,517.2832,358.7386
560.8019,0,,,10424.7773,-1905.8649,10509.4824,-1760.4835,517.4899,358.9451
560.9019,0,,,10426.8564,-1906.3676,10511.5605,-1760.9862,517.7026,359.1637
561.0019,0,,,10428.9268,-1906.8855,10513.6309,-1761.5042,517.9324,359.3983
561.1019,0,,,10431.0449,-1907.4059,10515.7500,-1762.0245,518.1528,359.6298
561.2019,0,,,10433.0645,-1907.9017,10517.7695,-1762.5204,518.3735,359.8482
561.3019,0,,,10435.1338,-1908.4326,10519.8398,-1763.0513,518.6159,360.0956
561.4019,0,,,10437.1748,-1908.9636,10521.8809,-1763.5823,518.8652,360.3464
561.5019,0,,,10439.2549,-1909.5181,10523.9609,-1764.1367,519.1280,360.6161
561.6019,0,,,10441.2637,-1910.0348,10525.9688,-1764.6534,519.3715,360.8567
561.7019,0,,,10443.3203,-1910.6108,10528.0254,-1765.2295,519.6609,361.1506
561.8019,0,,,10445.3730,-1911.1079,10530.0781,-1765.7266,519.8746,361.3665
561.9019,0,,,10447.4102,-1911.6486,10532.1152,-1766.2672,520.1345,361.6274
562.0019,0,,,10449.4326,-1912.1902,10534.1367,-1766.8088,520.3988,361.8911
562.1019,0,,,10451.4941,-1912.7206,10536.1992,-1767.3392,520.6428,362.1390
562.2019,0,,,10453.5361,-1913.2445,10538.2402,-1767.8632,520.8851,362.3828
562.3019,0,,,10455.6055,-1913.8098,10540.3105,-1768.4285,521.1608,362.6643
562.4019,0,,,10457.6729,-1914.3560,10542.3770,-1768.9746,521.4187,362.9274
562.5019,0,,,10459.6699,-1914.8673,10544.3750,-1769.4860,521.6598,363.1637
562.6019,0,,,10461.6895,-1915.3687,10546.3945,-1769.9873,521.8857,363.3876
562.7019,0,,,10463.7246,-1915.8578,10548.4277,-1770.4764,522.0961,363.5979
562.8019,0,,,10465.7441,-1916.3496,10550.4492,-1770.9683,522.3128,363.8121
562.9019,0,,,10467.8184,-1916.9236,10552.5234,-1771.5422,522.5960,364.1020
563.0019,0,,,10469.8887,-1917.4668,10554.5938,-1772.0854,522.8503,364.3617
563.1019,0,,,10471.9414,-1917.9702,10556.6465,-1772.5889,523.0699,364.5836
563.2019,0,,,10473.9805,-1918.4958,10558.6855,-1773.1145,523.3147,364.8295
563.3019,0,,,10475.9883,-1918.9929,10560.6934,-1773.6116,523.5393,365.0504
563.4019,0,,,10478.1123,-1919.6007,10562.8164,-1774.2194,523.8434,365.3683
563.5019,0,,,10480.1943,-1920.1615,10564.8984,-1774.7802,524.1119,365.6441
563.6019,0,,,10482.2344,-1920.6909,10566.9395,-1775.3096,524.3602,365.8935
563.7019,0,,,10484.2441,-1921.1902,10568.9492,-1775.8088,524.5865,366.1165
563.8019,0,,,10486.3184,-1921.7257,10571.0234,-1776.3444,524.8324,366.3681
563.9019,0,,,10488.3574,-1922.2233,10573.0625,-1776.8419,525.0496,366.5858
564.0019,0,,,10490.4043,-1922.7601,10575.1094,-1777.3788,525.3035,366.8419
564.1019,0,,,10492.4883,-1923.2881,10577.1914,-1777.9067,525.5397,367.0851
564.2019,0,,,10494.5449,-1923.8112,10579.2480,-1778.4298,525.7778,367.3264
564.3019,0,,,10496.5771,-1924.3331,10581.2812,-1778.9518,526.0208,367.5692
564.4019,0,,,10498.6191,-1924.8323,10583.3242,-1779.4509,526.2392,367.7883
564.5019,0,,,10500.6582,-1925.3651,10585.3633,-1779.9838,526.4910,368.0413
564.6019,0,,,10502.7500,-1925.9590,10587.4551,-1780.5776,526.7894,368.3488
564.7019,0,,,10504.8115,-1926.5139,10589.5176,-1781.1326,527.0573,368.6211
564.8019,0,,,10506.8691,-1927.0239,10591.5742,-1781.6426,527.2821,368.8492
564.9019,0,,,10508.9287,-1927.5236,10593.6348,-1782.1422,527.4968,369.0667
565.0019,0,,,10510.9629,-1928.0662,10595.6680,-1782.6848,527.7593,369.3300
565.1019,0,,,10513.0645,-1928.6356,10597.7715,-1783.2543,528.0317,369.6121
565.2019,0,,,10515.1631,-1929.2169,10599.8691,-1783.8356,528.3163,369.9065
565.3019,0,,,10517.2480,-1929.7434,10601.9551,-1784.3621,528.5509,370.1479
565.4019,0,,,10519.2520,-1930.2655,10603.9590,-1784.8842,528.8008,370.3942
565.5019,0,,,10521.2891,-1930.7939,10605.9961,-1785.4126,529.0488,370.6430
565.6019,0,,,10523.3281,-1931.3315,10608.0352,-1785.9502,529.3049,370.9005
565.7019,0,,,10525.3848,-1931.8752,10610.0918,-1786.4939,529.5632,371.1622
565.8019,0,,,10527.4492,-1932.4218,10612.1562,-1787.0404,529.8221,371.4259
565.9019,0,,,10529.5176,-1932.9562,10614.2246,-1787.5748,530.0685,371.6771
566.0019,0,,,10531.5137,-1933.4392,10616.2207,-1788.0579,530.2823,371.8855
566.1019,0,,,10533.5684,-1933.9636,10618.2754,-1788.5823,530.5223,372.1283
566.2019,0,,,10535.6260,-1934.5205,10620.3340,-1789.1392,530.7930,372.4030
566.3019,0,,,10537.6768,-1935.0652,10622.3848,-1789.6838,531.0536,372.6664
566.4019,0,,,10539.7773,-1935.6562,10624.4863,-1790.2749,531.3470,372.9700
566.5019,0,,,10541.8379,-1936.2351,10626.5449,-1790.8538,531.6384,373.2663
566.6019,0,,,10543.8887,-1936.7942,10628.5957,-1791.4128,531.9129,373.5440
566.7019,0,,,10545.9473,-1937.3611,10630.6543,-1791.9797,532.1932,373.8286
566.8019,0,,,10548.0225,-1937.9113,10632.7305,-1792.5299,532.4532,374.0946
566.9019,0,,,10550.0469,-1938.4376,10634.7539,-1793.0563,532.7023,374.3430
567.0019,0,,,10552.0850,-1938.9664,10636.7930,-1793.5851,532.9506,374.5919
567.1019,0,,,10554.1230,-1939.5044,10638.8320,-1794.1230,533.2076,374.8500
567.2019,0,,,10556.2090,-1940.0618,10640.9160,-1794.6804,533.4719,375.1221
567.3019,0,,,10558.2656,-1940.6115,10642.9727,-1795.2301,533.7360,375.3898
567.4019,0,,,10560.3252,-1941.1807,10645.0332,-1795.7993,534.0182,375.6764
